YEAR;MONTH;DAY;HOUR;MINUTES;SECONDS;LONGITUDE;LATITUDE;DEPTH;MAG_TYPE;MAG;EVENT_NAME
2017; 8; 7;10;47;30.00; -85.9222;   9.6322; 22.4;mb   ;4.7;OFF COAST OF COSTA RICA
2017; 8; 7; 6;26;44.00; 151.5565;  -5.4006; 34.5;Mww  ;5.8;NEW BRITAIN REGION, P.N.G.
2017; 8; 7; 6;15; 0.00; -90.0764;  12.8979; 10.0;Mwr  ;4.7;OFF COAST OF CENTRAL AMERICA
2017; 8; 7; 5;18;48.00;  27.5462;  36.9278; 10.0;mb   ;4.6;DODECANESE ISLANDS, GREECE
2017; 8; 7; 2;55; 4.00;  99.9793; -47.4695; 10.0;mb   ;4.3;SOUTHEAST INDIAN RIDGE
2017; 8; 7; 1; 4;42.00; -68.6120; -21.2535;127.7;mb   ;4.3;CHILE-BOLIVIA BORDER REGION
2017; 8; 6;23;42;53.00; 141.4569;  25.6053; 22.6;mb   ;4.3;VOLCANO ISLANDS, JAPAN REGION
2017; 8; 6;23;25;25.00; 141.2189;  25.5949; 15.0;mb   ;4.5;VOLCANO ISLANDS, JAPAN REGION
2017; 8; 6;20; 9; 1.00;  57.1308; -33.2081; 10.0;mb   ;4.7;SOUTHWEST INDIAN RIDGE
2017; 8; 6;19;56;57.00; -12.6330;  -5.8903; 10.0;mb   ;5.1;ASCENSION ISLAND REGION
2017; 8; 6;19;32; 6.00;  99.8671; -47.2884; 10.0;Mww  ;5.6;SOUTHEAST INDIAN RIDGE
2017; 8; 6;17;55;46.00; 142.2041;  38.8907; 53.7;mb   ;4.3;NEAR EAST COAST OF HONSHU, JAPAN
2017; 8; 6;16;47;40.00;-174.6252; -18.7690;128.3;mb   ;4.6;TONGA ISLANDS
2017; 8; 6;16; 7;45.00;-177.6783; -20.1886;502.8;mb   ;4.1;FIJI ISLANDS REGION
2017; 8; 6;15;43;48.00; -71.1148;   8.8448; 31.2;mb   ;4.5;VENEZUELA
2017; 8; 6;15;11;38.00; -68.7600; -21.2850;122.6;mb   ;4.0;CHILE-BOLIVIA BORDER REGION
2017; 8; 6;14;56;35.00; 153.2035;  -5.7074; 10.0;mb   ;4.5;NEW IRELAND REGION, P.N.G.
2017; 8; 6;14;14; 9.00;-177.7666; -19.5864;573.9;mb   ;4.3;FIJI ISLANDS REGION
2017; 8; 6;14; 7; 1.00; 126.7997;   1.0164; 65.0;mb   ;4.1;NORTHERN MOLUCCA SEA
2017; 8; 6;14; 6;41.00; -84.4273;   2.6889; 10.0;mb   ;4.5;OFF COAST OF CENTRAL AMERICA
2017; 8; 6;11;46;32.00; -35.0376;  53.2365; 10.0;mb   ;4.4;REYKJANES RIDGE
2017; 8; 6;10;14;13.00; 127.0288;   1.3430;128.5;mb   ;4.1;HALMAHERA, INDONESIA
2017; 8; 6; 9;24;38.00;  55.4239;  26.5413; 10.0;mb   ;4.1;SOUTHERN IRAN
2017; 8; 6; 4;21;51.00; 128.0816; -19.1376; 15.2;mb   ;4.9;WESTERN AUSTRALIA
2017; 8; 6; 3;48;35.00;  95.1161;   6.3104; 36.7;mb   ;4.8;NICOBAR ISLANDS, INDIA REGION
2017; 8; 6; 0;15; 9.00; 161.4827; -10.2334; 70.0;Mww  ;5.8;SOLOMON ISLANDS
2017; 8; 5;23;35;21.00; 129.9367;  -0.6262; 34.9;mb   ;4.5;HALMAHERA, INDONESIA
2017; 8; 5;22;42;40.00; 162.2578; -51.2867; 10.0;mb   ;4.6;AUCKLAND ISLANDS, N.Z. REGION
2017; 8; 5;22;24;11.00;  70.5144;  36.3686;133.1;mb   ;4.2;HINDU KUSH REGION, AFGHANISTAN
2017; 8; 5;22; 6;11.00; 177.5724; -38.6237; 70.5;mb   ;4.3;NORTH ISLAND, NEW ZEALAND
2017; 8; 5;21;32;41.00;  97.8577;   2.1215; 57.9;mb   ;4.6;NORTHERN SUMATRA, INDONESIA
2017; 8; 5;20;27;57.00; -96.8652;  16.0424; 10.0;mb   ;4.5;OAXACA, MEXICO
2017; 8; 5;19;18;41.00;-178.4041; -18.0325;587.1;mb   ;4.3;FIJI ISLANDS REGION
2017; 8; 5;18;54;33.00; 173.5311; -42.4266; 17.8;mb   ;4.4;SOUTH ISLAND, NEW ZEALAND
2017; 8; 5;17;30;40.00; 145.3985;  42.4311; 21.8;mb   ;4.1;HOKKAIDO, JAPAN REGION
2017; 8; 5;16;59;20.00; -24.9389; -56.9961; 35.0;mb   ;4.6;SOUTH SANDWICH ISLANDS REGION
2017; 8; 5;11;12;54.00; 125.3412;  10.1246; 63.9;mb   ;4.5;LEYTE, PHILIPPINES
2017; 8; 5;10; 5;37.00; 178.7823;  51.4720; 44.5;mb   ;4.6;RAT ISLANDS, ALEUTIAN ISLANDS
2017; 8; 5; 8;34; 0.00; 165.7260; -11.1758; 46.9;mb   ;4.4;SANTA CRUZ ISLANDS
2017; 8; 5; 8;16;26.00; 125.1699;   7.7250; 21.2;mb   ;4.3;MINDANAO, PHILIPPINES
2017; 8; 5; 8;10;54.00;  70.4402;  38.9248;  6.9;mb   ;4.2;AFGHANISTAN-TAJIKISTAN BORD REG.
2017; 8; 5; 7;39;19.00; 125.2212;   7.9215; 20.8;mb   ;5.1;MINDANAO, PHILIPPINES
2017; 8; 5; 6;17;35.00; -71.0269; -16.7103;118.8;mb   ;4.1;SOUTHERN PERU
2017; 8; 5; 4;15;39.00; -67.2856; -19.3211;233.6;mb   ;4.5;SOUTHERN BOLIVIA
2017; 8; 5; 4; 1;59.00; 108.8980;  26.9075; 10.0;mb   ;4.4;SOUTHEASTERN CHINA
2017; 8; 5; 3;20;53.00;  26.6948;  39.0204; 10.0;mb   ;4.2;TURKEY
2017; 8; 5; 2; 7;45.00;-178.5505;  51.5096; 10.0;Ml   ;4.9;ANDREANOF ISLANDS, ALEUTIAN IS.
2017; 8; 5; 1; 1;36.00; -12.6385;  -5.9354; 10.0;mb   ;4.6;ASCENSION ISLAND REGION
2017; 8; 5; 0;39;46.00; 139.3385;  25.7423; 15.8;mb   ;5.0;VOLCANO ISLANDS, JAPAN REGION
2017; 8; 5; 0;30;41.00; 125.4463;   6.1414; 73.3;Mww  ;5.8;MINDANAO, PHILIPPINES
2017; 8; 5; 0; 4;18.00; -12.5731;  -5.8255; 10.0;mb   ;5.0;ASCENSION ISLAND REGION
2017; 8; 4;23; 8;25.00; 167.2190; -11.5795;144.8;mb   ;4.3;SANTA CRUZ ISLANDS
2017; 8; 4;22;55;19.00; 140.5888;  36.5410; 66.2;mb   ;4.1;NEAR EAST COAST OF HONSHU, JAPAN
2017; 8; 4;22;50;23.00; 161.8332;  54.6097; 35.0;mb   ;4.3;NEAR EAST COAST OF KAMCHATKA
2017; 8; 4;20;45;31.00; -31.7078;  52.2972; 10.0;mb   ;4.2;NORTHERN MID-ATLANTIC RIDGE
2017; 8; 4;20;23; 3.00; 167.0110; -12.5559;250.6;mb   ;4.4;SANTA CRUZ ISLANDS
2017; 8; 4;18;51;41.00;  70.9333;  36.5673;193.5;mb   ;4.7;HINDU KUSH REGION, AFGHANISTAN
2017; 8; 4;17;43;55.00; 154.2991;  -9.8694; 10.0;Mww  ;5.1;D'ENTRECASTEAUX ISLANDS REGION
2017; 8; 4;16;43; 7.00; 123.8856;  -7.7606;287.6;mb   ;4.5;BANDA SEA
2017; 8; 4;15;55;52.00; -29.9406; -56.9095;163.4;mb   ;4.5;SOUTH SANDWICH ISLANDS REGION
2017; 8; 4;14; 7;24.00; -68.5041; -21.4842;143.8;mb   ;4.1;CHILE-BOLIVIA BORDER REGION
2017; 8; 4;11;19;46.00; 123.6701;  24.5711; 67.0;Mww  ;5.1;SOUTHWESTERN RYUKYU ISL., JAPAN
2017; 8; 4; 9;49; 7.00; 142.0141;  32.3855; 10.0;mb   ;4.7;SOUTHEAST OF HONSHU, JAPAN
2017; 8; 4; 8;12;39.00; 128.0433;   3.7859;104.4;mb   ;4.1;NORTH OF HALMAHERA, INDONESIA
2017; 8; 4; 5;50; 0.00; 122.3684;  23.8596; 10.0;mb   ;4.2;TAIWAN REGION
2017; 8; 4; 0;46;31.00;-176.5918; -19.6878;303.0;mb   ;4.3;FIJI ISLANDS REGION
2017; 8; 4; 0;42;55.00; 108.0846;  -8.2214; 88.9;mb   ;4.0;JAVA, INDONESIA
2017; 8; 3;23;43;34.00; -77.5511; -45.6497; 13.0;Mwr  ;4.3;OFF COAST OF SOUTHERN CHILE
2017; 8; 3;23;43;28.00;-173.2242; -19.8796; 10.0;Mww  ;5.4;TONGA ISLANDS
2017; 8; 3;23;17;22.00; -78.1232; -10.6215; 58.2;mb   ;4.8;NEAR COAST OF PERU
2017; 8; 3;22;10;44.00; 146.8377;  -5.3529;150.6;mb   ;4.1;EASTERN NEW GUINEA REG., P.N.G.
2017; 8; 3;16;14;23.00; 108.9837;  -8.1714; 62.6;mb   ;5.1;JAVA, INDONESIA
2017; 8; 3;15;27;21.00; 143.0685;  21.5903;314.9;mb   ;4.2;MARIANA ISLANDS REGION
2017; 8; 3;13;47;20.00;-115.2532; -23.6895; 10.0;mb   ;4.5;SOUTHERN EAST PACIFIC RISE
2017; 8; 3;13; 8;32.00;-175.7646; -19.8491;278.7;mb   ;4.2;TONGA ISLANDS
2017; 8; 3; 9;52;23.00;-172.7981; -17.5322; 10.0;mb   ;4.9;TONGA ISLANDS REGION
2017; 8; 3; 8;53;30.00;-172.8350; -17.7603; 10.0;Mww  ;5.4;TONGA ISLANDS REGION
2017; 8; 3; 8;20;36.00;-176.4666; -24.4136; 57.9;mb   ;4.6;SOUTH OF FIJI ISLANDS
2017; 8; 3; 7;35;58.00; -75.1831; -10.8534; 30.6;mb   ;4.3;CENTRAL PERU
2017; 8; 3; 7; 9;49.00; 169.2634;  54.1879; 10.0;mb   ;4.4;KOMANDORSKIYE OSTROVA REGION
2017; 8; 3; 5;28;35.00; 138.9926;  -2.3869; 35.0;mb   ;4.8;IRIAN JAYA, INDONESIA
2017; 8; 3; 4;45; 5.00; 139.9203;  36.0900; 57.6;mb   ;4.5;EASTERN HONSHU, JAPAN
2017; 8; 3; 2;56;37.00; -97.4047;  35.6720;  5.0;Mwr  ;4.2;OKLAHOMA
2017; 8; 3; 0;32; 2.00;-178.6833; -20.8450;581.0;mb   ;4.5;FIJI ISLANDS REGION
2017; 8; 3; 0;14;59.00;  73.9444;  39.7077; 43.6;mb   ;4.7;TAJIKISTAN-XINJIANG BORDER REG.
2017; 8; 2;21;30;25.00; -71.3363; -28.4611; 35.0;Mwr  ;4.4;NEAR COAST OF CENTRAL CHILE
2017; 8; 2;21;25;20.00; -70.4575;  18.5072; 33.9;mwr  ;4.0;DOMINICAN REPUBLIC REGION
2017; 8; 2;21; 6;40.00; 128.5676;  -6.4728;258.5;mb   ;4.0;BANDA SEA
2017; 8; 2;21; 5;42.00; 159.7688;  53.2216; 71.0;mb   ;4.7;NEAR EAST COAST OF KAMCHATKA
2017; 8; 2;20;10;56.00; -76.0308;  -8.5233; 42.6;mb   ;4.7;CENTRAL PERU
2017; 8; 2;20; 3;29.00; -71.2360; -28.4912; 41.1;Mww  ;5.3;NEAR COAST OF CENTRAL CHILE
2017; 8; 2;19;15;18.00;-179.1682; -32.9961; 11.9;mb   ;5.3;SOUTH OF KERMADEC ISLANDS
2017; 8; 2;19; 1;27.00; -12.5744;  -5.8119; 10.0;mb   ;4.9;ASCENSION ISLAND REGION
2017; 8; 2;18;18; 8.00;  93.6183;  24.3205; 50.9;Mww  ;5.0;MYANMAR-INDIA BORDER REGION
2017; 8; 2;17;39;48.00; 144.6020;  20.8498; 80.4;mb   ;4.7;MARIANA ISLANDS
2017; 8; 2;16;54;58.00;-103.6440;   8.2006; 10.0;mb   ;4.2;NORTHERN EAST PACIFIC RISE
2017; 8; 2;16;44;50.00;  24.0520;  34.3531; 33.2;mb   ;4.2;CRETE, GREECE
2017; 8; 2;16;30;26.00; 130.3153;  -6.3408;133.5;mb   ;4.2;BANDA SEA
2017; 8; 2;16;16;30.00;  -4.5927; -53.6822; 10.0;Mwb  ;5.2;SOUTHERN MID-ATLANTIC RIDGE
2017; 8; 2;15;11;52.00; 142.5870;  36.3683; 33.9;mb   ;4.5;OFF EAST COAST OF HONSHU, JAPAN
2017; 8; 2;14;45;46.00; 147.6622;  -6.2300; 55.0;mb   ;4.7;EASTERN NEW GUINEA REG., P.N.G.
2017; 8; 2;12;49;23.00; -73.4631; -35.7300; 10.0;Mwr  ;4.3;OFF COAST OF CENTRAL CHILE
2017; 8; 2;12;23;54.00; 143.3017;  42.3939;103.5;mb   ;4.5;HOKKAIDO, JAPAN REGION
2017; 8; 2;11;59;15.00; 125.5243;   4.7326; 39.6;mb   ;4.7;TALAUD ISLANDS, INDONESIA
2017; 8; 2;11;24;13.00; -17.6480;  64.6892; 10.0;mb   ;4.3;ICELAND
2017; 8; 2; 9; 3;59.00; -87.5676;  12.2435; 48.9;mb   ;4.1;NEAR COAST OF NICARAGUA
2017; 8; 2; 7;15;13.00; -70.6355; -33.2088; 88.2;Mww  ;5.5;CHILE-ARGENTINA BORDER REGION
2017; 8; 2; 2;32;12.00;  26.3882;  45.5539;137.5;mb   ;4.7;ROMANIA
2017; 8; 2; 1;38; 8.00; 151.1322;  -4.9506; 40.0;mb   ;4.6;NEW BRITAIN REGION, P.N.G.
2017; 8; 2; 0;19;21.00; 142.5208;  38.7824; 35.0;mb   ;4.3;NEAR EAST COAST OF HONSHU, JAPAN
2017; 8; 2; 0;16;12.00; -49.3440;  13.4905; 10.0;Mww  ;5.3;NORTH ATLANTIC OCEAN
2017; 8; 2; 0;11;13.00;-178.0966; -20.4420;532.6;mb   ;4.4;FIJI ISLANDS REGION
2017; 8; 1;22;15;56.00; 140.1171;  36.1121; 48.0;Mwr  ;4.5;NEAR EAST COAST OF HONSHU, JAPAN
2017; 8; 1;22; 5;51.00; 102.6069;  -5.7228; 29.4;mb   ;4.3;SOUTHERN SUMATRA, INDONESIA
2017; 8; 1;22; 2;55.00; -27.2407; -56.1377; 89.2;mb   ;4.8;SOUTH SANDWICH ISLANDS REGION
2017; 8; 1;18;26;35.00;-178.7547; -15.2280;448.7;mb   ;4.4;FIJI ISLANDS REGION
2017; 8; 1;18;22; 6.00;-177.8696; -19.7658;350.2;mb   ;4.2;FIJI ISLANDS REGION
2017; 8; 1;18; 7;31.00;  73.1946;  38.8192;106.0;mb   ;4.3;TAJIKISTAN-XINJIANG BORDER REG.
2017; 8; 1;17;59;27.00;-179.3835; -35.4526; 38.1;mb   ;4.4;EAST OF NORTH ISLAND, N.Z.
2017; 8; 1;17;50;15.00;  98.6265;   0.0886; 35.1;mb   ;4.5;NORTHERN SUMATRA, INDONESIA
2017; 8; 1;17;45;31.00; 144.9282;  41.3905; 32.2;mb   ;4.1;HOKKAIDO, JAPAN REGION
2017; 8; 1;17;20;25.00; 116.8956; -49.5282; 10.0;mb   ;5.1;WESTERN INDIAN-ANTARCTIC RIDGE
2017; 8; 1;17; 2; 5.00; 140.6688;  36.7755;  7.0;Mww  ;5.0;NEAR EAST COAST OF HONSHU, JAPAN
2017; 8; 1;16;50; 1.00; 169.3137;  54.2138; 10.0;mb   ;4.4;KOMANDORSKIYE OSTROVA REGION
2017; 8; 1;16;19;26.00; -68.4914; -21.8472;119.9;mb   ;4.2;CHILE-BOLIVIA BORDER REGION
2017; 8; 1;16; 5;32.00; 166.3636;  55.4658; 10.0;mb   ;4.3;KOMANDORSKIYE OSTROVA REGION
2017; 8; 1;15;37;54.00; 140.1449;  35.9070; 56.9;mb   ;4.2;NEAR EAST COAST OF HONSHU, JAPAN
2017; 8; 1;15;37; 9.00; 143.8936;  36.2345; 10.0;mb   ;4.4;OFF EAST COAST OF HONSHU, JAPAN
2017; 8; 1;15; 1;49.00; 128.4120;  -7.4421;141.3;mb   ;4.5;BANDA SEA
2017; 8; 1;13;54;49.00;-179.9424; -29.4784;221.7;mb   ;4.3;KERMADEC ISLANDS REGION
2017; 8; 1;13;34;51.00; 113.8023;  -9.4684; 67.0;mb   ;4.2;SOUTH OF JAVA, INDONESIA
2017; 8; 1;13;13;30.00; -70.8759; -35.1522; 99.5;mb   ;4.5;CHILE-ARGENTINA BORDER REGION
2017; 8; 1;11;35;52.00; -91.1152;  13.5920; 10.0;mb   ;4.1;NEAR COAST OF GUATEMALA
2017; 8; 1;10;27;51.00;  26.3586;  45.5537;101.3;mb   ;4.3;ROMANIA
2017; 8; 1; 9;40; 1.00; 154.5276;  -6.0463;429.8;mb   ;5.1;SOLOMON ISLANDS
2017; 8; 1; 9;35;26.00;-149.6678;  61.6816; 35.2;mb   ;4.2;SOUTHERN ALASKA
2017; 8; 1; 8;54;49.00; 153.2187;  -4.7958; 35.5;mb   ;5.1;NEW IRELAND REGION, P.N.G.
2017; 8; 1; 8;28; 6.00; 173.2733;  52.4779; 48.1;mb   ;4.0;NEAR ISLANDS, ALEUTIAN ISLANDS
2017; 8; 1; 7;35;48.00; 129.3002;  -7.4684;126.8;mb   ;4.2;BANDA SEA
2017; 8; 1; 6;13;53.00; -68.7057; -28.5555; 85.1;Mww  ;5.6;LA RIOJA PROVINCE, ARGENTINA
2017; 8; 1; 5; 0;26.00;-176.2770;  51.8732; 58.1;mb   ;5.2;ANDREANOF ISLANDS, ALEUTIAN IS.
2017; 8; 1; 4;23;21.00;  -4.5106; -53.0147; 10.0;mb   ;5.1;SOUTHERN MID-ATLANTIC RIDGE
2017; 8; 1; 0;29;41.00; -27.3811;   0.6350; 10.0;mb   ;4.7;CENTRAL MID-ATLANTIC RIDGE
2017; 7;31;22;51; 8.00;-178.4393; -20.8531;573.2;mb   ;4.5;FIJI ISLANDS REGION
2017; 7;31;22;36; 4.00; 131.2100;  30.0932; 41.3;mb   ;4.6;KYUSHU, JAPAN
2017; 7;31;21;35;54.00;  24.0406;  34.1223; 19.9;mb   ;4.2;CRETE, GREECE
2017; 7;31;21;31; 4.00; -30.8251; -55.2686; 10.0;mb   ;5.2;SOUTH SANDWICH ISLANDS REGION
2017; 7;31;21;29;14.00;  24.0577;  34.5158; 39.0;Mww  ;5.3;CRETE, GREECE
2017; 7;31;20;33;13.00; 143.3065;  12.9656;200.3;mb   ;4.1;SOUTH OF MARIANA ISLANDS
2017; 7;31;17; 8;42.00; 129.5770;  -4.9255;215.1;mb   ;4.5;BANDA SEA
2017; 7;31;16;36;50.00;-175.7743; -19.8747;206.4;mb   ;4.7;TONGA ISLANDS
2017; 7;31;16;25;37.00;  27.4810;  36.8490; 11.7;mb   ;4.2;DODECANESE ISLANDS, GREECE
2017; 7;31;16;19; 9.00;   0.3754;  80.1161; 10.0;mb   ;4.7;NORTH OF SVALBARD
2017; 7;31;15;34;15.00; 126.3940;   1.0174; 10.0;mb   ;4.1;NORTHERN MOLUCCA SEA
2017; 7;31;14; 0;27.00; 102.2422;  -2.6718;158.7;mb   ;5.1;SOUTHERN SUMATRA, INDONESIA
2017; 7;31;13;35;32.00; 153.0797;  -4.7019; 39.1;mb   ;4.0;NEW IRELAND REGION, P.N.G.
2017; 7;31;13; 6;59.00; 141.5980;  38.2932; 49.0;mb   ;4.3;NEAR EAST COAST OF HONSHU, JAPAN
2017; 7;31;12;23;18.00; 129.6651;  -7.0222;150.3;mb   ;4.4;BANDA SEA
